_type,_id,_revision,_page.next,gr_gyv_id,gyv_pav,gyventoju_sk,taskas_wgs
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f2bfce06-3c85-4c1c-917b-faae25db5f51,648bc204-b2c6-478a-8785-a4e37b812e9e,,7160,Gailiūnų k.,6,POINT (55.08603794 23.51288603)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,54601ab6-6e03-4f47-918f-f5975fa79e81,19452bfa-a2d2-4430-bfda-c4ea44e214b5,,7161,Godėnų k.,7,POINT (55.04354472 23.6960547)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3a5dba07-aad8-4a23-9de5-70dadce56d87,df113b2e-4753-418a-8893-111a56fbf22c,,7162,Gineikių k.,2,POINT (55.09422217 23.50148995)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bc320233-7c6c-4c58-9ebf-d5c8ad2a34bb,54887791-b78c-47f1-bd41-66fb92713097,,7164,Jagminiškių k.,21,POINT (55.0477219 23.63890324)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,316493e2-bb84-4ae1-92e7-aef9bf5960b7,2065961d-8b80-4395-9734-e5ec926171f6,,7165,Jaučakių k.,244,POINT (55.03006918 23.61084951)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c1cf829c-a868-424e-9b95-c0c218490cc7,11b7e9a0-3ac5-41b8-ac3d-08f8d14f9b2c,,7166,Jokavų k.,13,POINT (55.09778124 23.45898456)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,82baa05b-b9f8-492b-ba0c-692191e44b93,55866c16-fe2d-448f-912d-18fc34da1a5f,,7167,Jotautų k.,5,POINT (55.11580431 23.5575328)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,7486edff-5999-4032-9434-3db64e9e18be,2d9a516f-46bc-4b84-97be-1acad9c7549c,,7168,Juodžių k.,3,POINT (55.09579882 23.48298319)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f6aa16e6-f2bd-4ade-9b51-fdc39e248bba,435cddee-5fe2-4dbe-b281-c45a365c5c4e,,717,Giluičių k.,37,POINT (54.38326835 23.5972209)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3542a079-46c9-4b23-a250-14425cc79c6b,e46c9120-89d4-404e-b973-206ee4e2ddd3,,7170,Krūvandų k.,36,POINT (55.11973646 23.51570963)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,66722bc6-9517-430d-ae81-3e688cb8f886,a1c9350b-f860-4e1c-a842-b5eb84605738,,7171,Lauksvydų k.,6,POINT (55.09109715 23.52519256)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,7ef4c612-0f3e-43e5-b419-45aa1b358182,1485393e-8f0a-4225-af42-9fb1975b3b85,,7172,Lazduonių k.,24,POINT (55.09284666 23.4631296)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d4956eb9-b82c-4079-a7f2-01d89d02c08e,9f67e3ff-2481-49e0-bdaf-4c8877e72155,,7173,Liepdvario k.,1,POINT (55.09670957 23.52183844)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,26b68c86-470b-4fe3-b9cd-c8f4cbe7c3fc,e991dc82-c0f8-4c2b-bd83-1f01ed09c650,,7174,Lygainių k.,11,POINT (55.02686958 23.67410313)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bd3cf051-1913-4d94-b817-e1a42bb6b8c2,6c7d7494-bff9-4bc1-ae72-2a25a059a1cc,,7175,Pabalių k.,81,POINT (55.09572868 23.5397499)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bfb07232-e804-4298-8e9c-2599d42bb05f,05e67a82-bd00-4ef7-a287-2d52cdb6d2a0,,7176,Padauguvėlės k.,14,POINT (55.05480883 23.69902264)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,4305fc2c-6973-401e-99e8-e34d0a4a2313,8410246b-8619-4cf0-83f8-1f9239ccaa2b,,7177,Padauguvos k.,216,POINT (55.04786623 23.66569434)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,dc572939-538f-4eb3-965d-53b6a4140f41,70e0254c-1540-4b90-8295-a4d113c5e7c2,,7178,Padubysio k.,12,POINT (55.10701737 23.46786329)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,1e321082-bcfd-457e-ad47-d56df68d7ade,48a001af-2c26-44f7-a215-1bb0ddd6b33e,,7179,Palazduonio k.,21,POINT (55.11177527 23.49538596)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b4981e00-d383-4716-be37-68739d3e8117,8ecd3897-afa1-471e-9853-a2b7f73ee4b3,,718,Gluosninkų k.,74,POINT (54.43167683 23.68442911)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,a65fe88d-6c97-4b4e-accb-40d6feab2c16,9dfd0f88-b1f4-46e4-98aa-572f6ee9c932,,7180,Paprūdžių k.,4,POINT (55.10336434 23.5126369)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,e447a633-de5c-437b-92d8-758aa745ac75,7c496b1a-e657-4690-8f28-ebe1d46db440,,7181,Partikų k.,8,POINT (55.08986258 23.44467116)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,de0cb9e1-bb79-42bb-a801-869779805959,401a5679-30fb-4882-a5e8-4ccac13bdb17,,7182,Pastriūnio k.,3,POINT (55.07488413 23.6417644)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,47f5209e-6b0d-4ea9-8a5b-811d755382dd,e8cc4e28-e41e-40ab-95e2-689f62f56bda,,7183,Pašilių k.,9,POINT (55.06209092 23.50861523)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f9ea9bdb-5b86-4ff0-9a1e-3b016036c79b,dfe522c3-cf1a-403e-9381-fae72b27d1f0,,7184,Purviškių k.,62,POINT (55.08093036 23.46132065)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,01c356a3-5d74-40c7-902c-6201e8847494,f931f8f9-1405-4504-9b46-1270212733c4,,7185,Raubatonių k.,2,POINT (55.03107337 23.69428418)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,93055fdb-9f11-4820-90a0-5c275de66395,b8689378-2910-4126-bd97-07f131519fd2,,7186,Ringovės k.,25,POINT (55.05437598 23.4986544)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,7be58d7a-305f-4371-9a88-c6a70c6d1698,ddff47e7-df05-42e7-b5a0-bcf8db8c3a72,,7187,Ručkonių k.,7,POINT (55.07107418 23.50710563)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,99fd325a-aecc-4a8e-a448-94ed15e23d76,1f27ad69-5eed-46ac-9d54-4ca46aad2f8f,,7188,Saulėtekių k.,123,POINT (55.0685074 23.53132377)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,6273a769-da99-4a43-bf0c-a1c6ac19b7d1,a4002a61-0cc5-40ec-913c-adb87e13cd9b,,7189,Skrebenų k.,10,POINT (55.07014485 23.47342491)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f933e787-d4ad-439e-b9e2-2553a5855649,b1138c51-99af-4637-9421-ac3890d2e12f,,719,Gražulių k.,53,POINT (54.35664164 23.64497142)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d0fee384-8c92-4b65-a4b6-3d19cc55cc4f,de07360b-f5ab-47bf-9803-eb7d7eaeab45,,7190,Stanislavos k.,33,POINT (55.06434239 23.48225899)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,cf4454f7-6dcc-43eb-9c1b-0314f0804e8e,ba84e1ef-f58b-424f-9bc1-fa0d054bd477,,7191,Šolių k.,4,POINT (55.12852654 23.48999538)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,e652259a-86b1-4d1a-8917-c34aa9ad1e2c,46e41661-9893-4142-9c12-b90c0ad668da,,7193,Valmantiškių k.,71,POINT (55.06126818 23.55230324)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,4aac0abd-3de0-49eb-adec-66945bc1bb02,5d02ac7b-39f3-4d0c-ab30-1509c7b2aef5,,7194,Vilkijos k.,384,POINT (55.05280177 23.5838032)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,edfe396c-13ca-45bf-957b-8c567c7644d0,dc56319f-d967-4023-bb22-1e7939dd1e7c,,7195,Zauniškių k.,27,POINT (55.08079812 23.5438879)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,af6c3685-c4f2-4f8c-94ba-eaec394198ad,9ce1794f-fe10-46b7-92a3-6b4bd7f432bf,,72,Radviliškio m.,15103,POINT (55.81095012 23.55313575)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bdc97e4a-cde1-4cc7-a7cb-74711c8d938c,f747aab1-c3c8-4783-824a-3965333d27d1,,720,Grinkiškių k.,7,POINT (54.46680198 23.66627416)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,9e8b6b7e-7b98-4b58-bb1f-0f36d6b89315,f56423a5-e2dd-4daa-bd94-aee29d5522cd,,7200,Garančiškės k.,1,POINT (54.73919903 23.81773297)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,e5553c69-2497-4154-8173-22c8983b4b21,58b2c166-ab58-4600-971e-102e19ca54f9,,7202,Grabavos k.,16,POINT (54.74727917 23.84173872)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f08e0a7e-be52-430a-9c04-0c10426caa63,a5e941f8-d4ef-46c3-aef9-9972fa369b86,,7203,Ilgakiemio k.,651,POINT (54.77291332 23.86660323)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c95d7dc9-d1ab-4247-b862-1f60504387b5,e7ffd8d8-934c-4864-b860-5ed6c604e45d,,7204,Ireniškių k.,319,POINT (54.84412428 23.89537337)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,03e82ed4-1481-4aaa-ad44-82351cd03ea7,1085b37a-16d0-41ba-a3d1-64219985ab8d,,7205,Jonučių II k.,1268,POINT (54.83579202 23.89881466)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,7f49a163-8c16-4fad-a16e-00b3b4f8d011,91723930-7cb0-4098-ba50-b98d1e0c831c,,7206,Juragių k.,504,POINT (54.79176239 23.80292602)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c6c4dce5-375a-4d4f-b2a3-4127ade9fd4f,82d6b156-8fb8-4ad7-9de0-e6ef6c1ac290,,7207,Jurginiškių k.,108,POINT (54.77426714 23.79541736)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,aa164cf2-21a5-4510-99de-150af8098045,dc1c95fa-ee50-4fb2-a4d1-268866c623f2,,7208,Juraitiškės k.,18,POINT (54.74748367 23.89707443)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c4f9db97-3883-4ac5-b70a-1cc4e5741aa4,e7e61a53-48d1-4e21-a5af-66ef382a7800,,721,Kaimynų k.,62,POINT (54.37640534 23.63497486)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,2ecb0f12-084f-45bb-9a73-087b67440b86,80507eab-6b4d-485d-92bb-1a8f64e21614,,7210,Kalinavos k.,30,POINT (54.77243071 23.83025305)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,21eadd53-acca-401c-b355-9ea6e516b631,88482510-d69f-455c-a400-87c254d9070f,,7211,Karkazų k.,392,POINT (54.84287716 23.91854999)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,8e00783c-924e-4167-9c14-391238a126b4,b8ab7c6e-a28a-46e5-899a-25adae4d3c6d,,7212,Linksmakalnio k.,634,POINT (54.76142421 23.93280119)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,808db85e-9235-4ee9-955d-1d1f2a87df52,e22b43c1-b084-4b89-b190-40b73d5a3877,,7213,Naugardiškės k.,389,POINT (54.85310548 23.88642835)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,dd6ce2cf-bb98-4255-9b29-1831ce16f604,c8e6d94d-e8e0-450a-86f2-6309bcb7b03a,,7214,Pagirių k.,412,POINT (54.80153835 23.86246795)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3589466b-8dac-4ab1-bc56-cc11254aa7ea,62a308cf-3eb3-4e8f-8421-85d457c31e24,,7215,Pajiesio k.,130,POINT (54.74945628 23.8758205)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,0df37d1f-c3d6-40f5-af3b-e0b15bef6d0c,062efd3b-b26e-403d-b299-b5ee527f79ad,,7216,Rašnavos k.,72,POINT (54.78808885 23.89309807)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,921f33c7-8228-488b-9898-ac72b740cbcf,99a4355d-beac-4b70-acd1-085f152fb320,,7217,Ražiškių k.,258,POINT (54.8274906 23.91414492)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d05e499f-0c13-452e-9f7d-a53dfc268683,cdad49ff-9313-4131-b220-2320b27d7938,,7218,Rinkūnų k.,213,POINT (54.81141827 23.89260394)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,58175db9-a293-4d75-8906-3950aa53a9b4,290c212c-5f78-4704-846b-807e5e998808,,7219,Seniavos k.,629,POINT (54.85006876 23.904948)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,6f8c9d5b-0c2f-400f-9f58-0f393009ced0,24341fce-a6a8-4385-b40a-da1477856cbc,,722,Kalesninkų k.,77,POINT (54.36829214 23.66843263)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,8b7dc5a2-94b5-4073-843b-1d6af7e1d7c7,96e2ee31-ed15-48ec-9b6b-fabbe202622a,,7221,Stanaičių k.,163,POINT (54.80188677 23.82613756)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f3da505d-7432-4006-9110-a1cb23ca501e,61b4baac-087d-4b82-abbc-5ccde2a18159,,7222,Teleičių k.,2119,POINT (54.84368166 23.88539175)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f5a38f5a-9633-45e9-84b2-8515d6d6194e,cc8b666b-0bd2-4a6b-9eb3-746828d90833,,7223,Tvarkiškių k.,59,POINT (54.80564778 23.778895)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c30320cb-7a9f-4f1d-bac4-c750145c474b,bcfc148d-d9cd-45a1-8d44-3cd6ad797278,,7224,Andruškonių k.,59,POINT (55.01600118 24.08918809)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,559470f4-bc84-4adc-a1a3-3c1591707f0c,39a1ab23-d52a-4a40-85ac-53be5a81a4f9,,7225,Audėjų k.,1,POINT (55.01192116 23.97527198)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b7e96937-31d9-4534-8756-cb212479c2eb,fb329e28-29f4-4514-afa5-93f6cf4713ed,,7226,Ąžuolyno k.,5,POINT (55.02021455 23.93201986)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,6c816d7f-fcd4-42ba-bdb2-e846421e5466,13c0aa34-756a-4771-a6df-13e7b6bd9fb8,,7227,Barsūniškių k.,14,POINT (55.03190682 24.04717259)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,40d31003-52a5-492d-b21a-6043af42ad58,10f68174-4819-4527-9e8f-ec3b79cc2a90,,7228,Bitvano k.,13,POINT (55.0397468 23.97742263)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f339b9ba-8bbc-4fd1-90cb-ae8d3aaf46e5,197234b8-b467-47c6-b13d-e0a44189da08,,7229,Boniškių k.,196,POINT (55.06453581 24.04971983)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,693833df-d9c2-4e6b-bb10-a43cc7560b4a,50b15e2f-91ba-4bb6-be2f-a065ea699f7a,,723,Kavalčiukų k.,79,POINT (54.36530543 23.60971984)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,4190faee-254a-4d1e-9f41-8bd5bc281c53,b0eec166-b431-432d-aa5c-f81207a0015a,,7230,Didžiųjų Ibėnų k.,74,POINT (55.03794592 23.90944407)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,b182788f-87b3-4799-9738-0b77cfa1aecf,10789d70-73c0-4a6a-a0ca-0cc3b031c3c0,,7231,Didžiųjų Lapių k.,206,POINT (55.01187668 24.01629527)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,4d387210-5d14-44a6-8c00-c89abafe07e9,6478b673-3424-45fb-96e2-69f2adf6aa80,,7232,Domeikavos k.,5215,POINT (54.9655719 23.91538418)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,0333792a-44c4-48b2-b569-7864ec88c948,6a5bc7f8-7943-49ff-ad3b-7d641f56f0c1,,7233,Drąseikių k.,612,POINT (54.99777215 24.07751561)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,ad54003f-5d3c-4b69-ad91-06ecf6cfdf7a,86e0bd14-e764-4be0-bd9a-46efd809ad8e,,7234,Eigirgalos k.,33,POINT (55.01043863 23.95020709)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,7540418d-8bec-42fb-a8d9-bc3801be32ae,56db3505-58b8-43ee-9c02-374d59d7aba4,,7235,Geranonių k.,15,POINT (55.05899146 23.97116389)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3d96e49f-711b-4f74-b745-57ddcb9ca29e,af567973-eb20-45f7-8815-a6cc1e620f11,,7236,Ginėnų k.,235,POINT (54.96879764 24.00530225)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,0addddf2-1281-47c0-8738-d9fccd44c89b,7f2ccb36-14bb-414d-afcb-0e1723530612,,7237,Jackiškių k.,1,POINT (55.07979722 23.92884943)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,9dd859a3-b9ec-4b22-8c4d-cfe910f9f150,645aa0d7-be40-408f-b343-4e31d1b25cb4,,7238,Kazimieravos k.,24,POINT (55.04061159 23.95337728)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,73680860-5efa-4c23-891a-36d3ba91d494,501ec24b-b343-42d9-be1d-eba92ea6a16c,,7239,Kėkštynės k.,2,POINT (55.02808497 23.93529611)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,61eba42e-1445-4d52-b3b9-d72d4dc44139,dbfcfbb7-9999-4e3d-b917-cefaaa5969d1,,724,Kolonistų k.,19,POINT (54.40125559 23.66186213)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,bd3b5aab-e7f1-4b91-b574-ff6eb4b44ee4,ed562438-02ad-46fa-879e-9d80d022bd3c,,7240,Kumpių k.,149,POINT (54.95643576 23.8742154)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d249097a-a92a-4561-96dc-5ca0e8dd629a,92cd803f-aa24-4549-8a4e-c598614725e1,,7241,Lapių mstl.,1206,POINT (54.97641668 24.00503647)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,c90b4ed6-fb65-45f7-8d48-2ae55125cb27,7585873f-ae74-4ab1-9751-dcdb300d3bd8,,7242,Lepšiškių k.,88,POINT (54.99047991 24.03082167)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,f720d8f3-e4f3-4cb7-98e1-95c2dc86dd62,96e39196-fe80-4671-a4f6-43937761764e,,7243,Masteikių k.,115,POINT (54.98479004 24.05127694)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3c1e76f5-84e9-458e-b764-88df38f5410c,a6914454-017e-4d88-99b5-b050c7294a3e,,7244,Mažųjų Ibėnų k.,9,POINT (55.0436047 23.9313467)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,28f2f6cb-8654-4db7-9346-b487d18cf899,d4cd4f37-b7b9-4e58-9a3c-c5172a4758a5,,7245,Padaugupio k.,16,POINT (55.05521892 23.88721193)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,a8f1db92-bc95-465e-9751-07acd0d07f95,572c245c-a048-4f62-8fce-f7e23ec23e5f,,7246,Pakalniškių k.,11,POINT (55.04092546 24.01573085)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,ef4f29f0-0d53-4ba0-bc81-dbe4da65d3ae,8266c4d9-76ad-4ff7-afc7-84c3c498157b,,7247,Preišiogalos k.,15,POINT (55.09419178 24.06895456)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,d5efc826-0a52-41c9-905f-e5978a5db885,4253be36-e0fb-44ca-97bc-c43c3e098c77,,7248,Puikonių k.,3,POINT (55.09995207 24.03382142)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,736047e6-4531-418c-ac58-71facce2a491,3b50867d-601d-42af-8690-c4c51c44fb40,,7249,Radikių k.,941,POINT (54.96698619 23.95481509)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,3c9eb706-5d42-47c6-8028-30721e4c381a,881ce3b1-c95b-4a63-b516-745e39c4025e,,725,Komisaruvkos k.,33,POINT (54.40226041 23.68484471)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,64c1007e-eaea-4994-9e8a-4e34c27b93cf,b3ce54c4-42dc-41ea-8b90-7864ef4a0065,,7250,Romaškių k.,25,POINT (54.97859507 23.95022538)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,645c01ef-fa60-4db0-92c5-444b6967d65d,1d5f190d-88dd-4de2-be73-f8cb11e688b1,,7251,Ražių k.,84,POINT (54.99093755 23.89987814)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,5cf08b3e-4524-4815-ab97-71bcd43faf55,289890fe-e062-4922-8f4d-af8ae12f56b8,,7253,Salių k.,109,POINT (54.95952566 23.93337932)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,6519fd08-40cf-4758-bfec-0a5aec9f7162,3e43a065-bdf0-444e-acd5-8d5b12fd1b91,,7255,Skrebiniškių k.,4,POINT (55.07583675 23.99440676)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,70569b87-58cc-4f8e-b3f2-a713a6b48152,e79bd41d-ff80-41a1-896f-ffcd7841213f,,7256,Smiltynų I k.,444,POINT (54.96702534 23.97820873)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,61e02323-3bb8-4c64-b507-0006bcb56e74,b7196491-f302-4fb4-a683-a2c696f5c550,,7257,Smiltynų II k.,203,POINT (54.99709639 24.04745978)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,6db9ca47-ce3e-4ace-80ad-d4392b8d7860,a39b7a84-53eb-4ae8-96fc-bef71ddac64f,,7258,Stankūnų k.,14,POINT (55.06867314 23.94766591)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,283cc78c-308f-4e93-aedc-db9ba388c6f9,685e8e52-41b4-4fc3-991c-5b19363e1a03,,7259,Stavidvario k.,52,POINT (55.00816013 24.08564967)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,2a5abcbc-0897-4106-a115-8f7d40639aa1,6a337e58-d8ba-4806-974a-d0e4b4c7f0ba,,726,Liepakojų k.,19,POINT (54.470579 23.68894587)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,a49dfe6d-d421-4217-875d-67ba510c78ab,b814b757-97ac-4477-82ea-3e20bae75974,,7261,Šakių k.,883,POINT (54.95697487 23.88843335)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,1d71ac74-5a07-48d6-ad52-7e93c01922e5,94233985-553d-4527-a56b-a0c3557e6519,,7262,Šančių k.,29,POINT (54.9942765 24.06375181)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,77ea64f8-004f-40cd-a628-ae718f5bdbb4,1c211a25-5a96-4dfc-b28b-8daa3c93168a,,7263,Šatijų k.,547,POINT (54.99466498 23.9922959)
datasets/gov/lsd/sgr/gyventojai_gyvenvietese/GyventojuSkaiciusGyvenvietese,28bfd5ae-56ac-44a6-96b8-8ae3b33a3d98,d3893e20-da87-4ccb-9319-8efe25f0547c,,7264,Tauralaukio k.,170,POINT (55.00855709 24.05369167)
